證券代碼	簡稱	年月日	日報酬率 %
COID	Name	MDATE	ROIA
1434   	福懋         	19910601	   1.9651
1605   	華新         	19910601	   2.9703
2303   	聯電         	19910601	   5.7692
2603   	長榮         	19910601	   4.5852
2809   	京城銀       	19910601	   2.8455
1102   	亞泥         	19910603	   2.0408
1434   	福懋         	19910603	   2.3555
1605   	華新         	19910603	  -1.9231
2303   	聯電         	19910603	   1.8182
2603   	長榮         	19910603	   4.3841
2809   	京城銀       	19910603	   0.3953
1102   	亞泥         	19910604	  -3.3333
1434   	福懋         	19910604	  -0.6276
1605   	華新         	19910604	  -0.9804
2303   	聯電         	19910604	  -2.6786
2603   	長榮         	19910604	  -2.6000
2809   	京城銀       	19910604	  -2.3622
1102   	亞泥         	19910605	   3.4483
1434   	福懋         	19910605	   2.7368
1605   	華新         	19910605	   1.9802
2303   	聯電         	19910605	   2.7523
2603   	長榮         	19910605	   0.8214
2809   	京城銀       	19910605	   1.2097
1102   	亞泥         	19910606	   0.0000
1434   	福懋         	19910606	  -0.6148
1605   	華新         	19910606	   0.9709
2303   	聯電         	19910606	   0.0000
2603   	長榮         	19910606	   3.8697
2809   	京城銀       	19910606	  -1.1952
1102   	亞泥         	19910607	   1.3333
1434   	福懋         	19910607	   2.0619
1605   	華新         	19910607	   2.8846
2303   	聯電         	19910607	   3.5714
2603   	長榮         	19910607	   6.8627
2809   	京城銀       	19910607	  -0.4032
1102   	亞泥         	19910608	   0.6579
1434   	福懋         	19910608	   1.0101
1605   	華新         	19910608	   0.0000
2303   	聯電         	19910608	  -1.7241
2603   	長榮         	19910608	  -0.9174
2809   	京城銀       	19910608	   0.4049
1102   	亞泥         	19910610	  -0.6536
1434   	福懋         	19910610	  -2.0000
1605   	華新         	19910610	   2.8037
2303   	聯電         	19910610	  -1.7544
2603   	長榮         	19910610	   0.0000
2809   	京城銀       	19910610	  -0.4032
1102   	亞泥         	19910611	  -1.9737
1434   	福懋         	19910611	  -1.0204
1605   	華新         	19910611	  -0.9091
2303   	聯電         	19910611	   0.0000
2603   	長榮         	19910611	   1.8519
2809   	京城銀       	19910611	   0.8097
1102   	亞泥         	19910612	   0.0000
1434   	福懋         	19910612	  -1.8557
1605   	華新         	19910612	  -1.8349
2303   	聯電         	19910612	  -2.6786
2603   	長榮         	19910612	  -4.5455
2809   	京城銀       	19910612	   4.9982
1102   	亞泥         	19910613	   0.6711
1434   	福懋         	19910613	   0.8403
1605   	華新         	19910613	   0.0000
2303   	聯電         	19910613	   0.9174
2603   	長榮         	19910613	   2.8571
2809   	京城銀       	19910613	  -1.6304
1102   	亞泥         	19910614	   1.3333
1434   	福懋         	19910614	   1.6667
1605   	華新         	19910614	   0.0000
2303   	聯電         	19910614	  -0.9091
2603   	長榮         	19910614	   3.7037
2809   	京城銀       	19910614	   1.1050
1102   	亞泥         	19910615	   3.9474
1434   	福懋         	19910615	   1.4344
1605   	華新         	19910615	   3.7383
2303   	聯電         	19910615	   2.7523
2603   	長榮         	19910615	  -1.7857
2809   	京城銀       	19910615	   1.0929
1102   	亞泥         	19910618	   0.0000
1434   	福懋         	19910618	   0.6061
1605   	華新         	19910618	   0.9009
2303   	聯電         	19910618	   1.7857
2603   	長榮         	19910618	  -0.9091
2809   	京城銀       	19910618	   2.1622
1102   	亞泥         	19910619	   0.6329
1434   	福懋         	19910619	   2.4096
1605   	華新         	19910619	   0.0000
2303   	聯電         	19910619	   0.8772
2603   	長榮         	19910619	  -0.9174
2809   	京城銀       	19910619	  -1.5873
1102   	亞泥         	19910620	  -1.2579
1434   	福懋         	19910620	  -2.3529
1605   	華新         	19910620	  -0.8929
2303   	聯電         	19910620	  -0.8696
2603   	長榮         	19910620	  -3.7037
2809   	京城銀       	19910620	  -1.6129
1102   	亞泥         	19910621	   0.0000
1434   	福懋         	19910621	   0.4016
1605   	華新         	19910621	   0.9009
2303   	聯電         	19910621	   0.0000
2603   	長榮         	19910621	   1.9231
2809   	京城銀       	19910621	   0.5464
1102   	亞泥         	19910622	   1.2739
1434   	福懋         	19910622	   1.0000
1605   	華新         	19910622	   2.6786
2303   	聯電         	19910622	   0.8772
2603   	長榮         	19910622	   0.9434
2809   	京城銀       	19910622	   2.1739
1102   	亞泥         	19910624	  -1.8868
1434   	福懋         	19910624	  -0.9901
1605   	華新         	19910624	   0.8696
2303   	聯電         	19910624	   2.6087
2603   	長榮         	19910624	  -1.8692
2809   	京城銀       	19910624	  -1.5957
1102   	亞泥         	19910625	  -3.8462
1434   	福懋         	19910625	  -2.4000
1605   	華新         	19910625	  -3.4483
2303   	聯電         	19910625	  -5.9322
2603   	長榮         	19910625	  -0.9524
2809   	京城銀       	19910625	  -2.7027
1102   	亞泥         	19910626	   2.0000
1434   	福懋         	19910626	   1.6393
1605   	華新         	19910626	   5.3571
2303   	聯電         	19910626	   2.7027
2603   	長榮         	19910626	   2.8846
2809   	京城銀       	19910626	   2.2222
1102   	亞泥         	19910627	  -1.9608
1434   	福懋         	19910627	  -2.4194
1605   	華新         	19910627	  -2.5424
2303   	聯電         	19910627	  -1.7544
2603   	長榮         	19910627	  -2.8037
2809   	京城銀       	19910627	  -2.1739
1102   	亞泥         	19910628	   0.0000
1434   	福懋         	19910628	  -0.4132
1605   	華新         	19910628	  -0.8696
2303   	聯電         	19910628	   0.0000
2603   	長榮         	19910628	   1.9231
2809   	京城銀       	19910628	   0.0000
1102   	亞泥         	19910629	  -2.6667
1434   	福懋         	19910629	  -2.4896
1605   	華新         	19910629	  -1.7544
2303   	聯電         	19910629	   0.8929
2603   	長榮         	19910629	  -0.9434
2809   	京城銀       	19910629	  -3.8889
1102   	亞泥         	19910702	   0.0000
1434   	福懋         	19910702	   0.6383
1605   	華新         	19910702	   0.0000
2303   	聯電         	19910702	   2.6549
2603   	長榮         	19910702	  -4.7619
2809   	京城銀       	19910702	  -5.7803
1102   	亞泥         	19910703	   2.0548
1434   	福懋         	19910703	   0.4228
1605   	華新         	19910703	  -0.8929
2303   	聯電         	19910703	  -0.8621
2603   	長榮         	19910703	   0.0000
2809   	京城銀       	19910703	  -4.2945
1102   	亞泥         	19910704	   0.0000
1434   	福懋         	19910704	  -0.6316
1605   	華新         	19910704	   0.9009
2303   	聯電         	19910704	  -1.7391
2603   	長榮         	19910704	  -0.8000
2809   	京城銀       	19910704	   0.0000
1102   	亞泥         	19910705	   0.0000
1434   	福懋         	19910705	   0.2119
1605   	華新         	19910705	   0.0000
2303   	聯電         	19910705	  -0.8850
2603   	長榮         	19910705	  -0.2016
2809   	京城銀       	19910705	  -1.2821
1102   	亞泥         	19910706	  -2.0134
1434   	福懋         	19910706	  -1.4799
1605   	華新         	19910706	  -3.5714
2303   	聯電         	19910706	  -2.6786
2603   	長榮         	19910706	  -3.8384
2809   	京城銀       	19910706	  -4.8701
1102   	亞泥         	19910708	  -1.3699
1434   	福懋         	19910708	  -0.6438
1605   	華新         	19910708	  -0.9259
2303   	聯電         	19910708	  -0.9174
2603   	長榮         	19910708	  -2.9412
2809   	京城銀       	19910708	  -3.0717
1102   	亞泥         	19910709	  -0.6944
1434   	福懋         	19910709	   0.8639
1605   	華新         	19910709	   0.9346
2303   	聯電         	19910709	  -0.9259
2603   	長榮         	19910709	  -2.3810
2809   	京城銀       	19910709	  -1.4085
1102   	亞泥         	19910710	   2.0979
1434   	福懋         	19910710	   1.4989
1605   	華新         	19910710	   1.8519
2303   	聯電         	19910710	   2.8037
2603   	長榮         	19910710	   5.0998
2809   	京城銀       	19910710	   5.7143
1102   	亞泥         	19910711	  -0.6849
1434   	福懋         	19910711	  -2.5316
1605   	華新         	19910711	  -2.7273
2303   	聯電         	19910711	  -3.6364
2603   	長榮         	19910711	  -2.9536
2809   	京城銀       	19910711	  -4.0541
1102   	亞泥         	19910712	   0.0000
1434   	福懋         	19910712	   0.6494
1605   	華新         	19910712	  -0.9346
2303   	聯電         	19910712	  -1.8868
2603   	長榮         	19910712	   0.6522
2809   	京城銀       	19910712	   0.3521
1102   	亞泥         	19910713	   1.3793
1434   	福懋         	19910713	   0.4301
1605   	華新         	19910713	   1.8868
2303   	聯電         	19910713	   1.9231
2603   	長榮         	19910713	   0.0000
2809   	京城銀       	19910713	   2.1053
1102   	亞泥         	19910715	  -2.0408
1434   	福懋         	19910715	  -1.0707
1605   	華新         	19910715	  -3.7037
2303   	聯電         	19910715	  -2.8302
2603   	長榮         	19910715	  -2.5918
2809   	京城銀       	19910715	  -3.7801
1102   	亞泥         	19910716	  -0.6944
1434   	福懋         	19910716	  -3.0303
1605   	華新         	19910716	  -0.9615
2303   	聯電         	19910716	  -1.9417
2603   	長榮         	19910716	  -3.7694
2809   	京城銀       	19910716	   0.7143
1102   	亞泥         	19910717	   0.6993
1434   	福懋         	19910717	   0.4464
1605   	華新         	19910717	   0.9709
2303   	聯電         	19910717	   0.9901
2603   	長榮         	19910717	  -0.9217
2809   	京城銀       	19910717	   2.8369
1102   	亞泥         	19910718	   0.6944
1434   	福懋         	19910718	   1.1111
1605   	華新         	19910718	  -0.9615
2303   	聯電         	19910718	  -0.9804
2603   	長榮         	19910718	   3.2558
2809   	京城銀       	19910718	  -0.6897
1102   	亞泥         	19910720	  -0.6897
1434   	福懋         	19910720	  -1.5385
1605   	華新         	19910720	  -0.9709
2303   	聯電         	19910720	  -1.9802
2603   	長榮         	19910720	  -2.9279
2809   	京城銀       	19910720	  -2.7778
1102   	亞泥         	19910722	  -2.7778
1434   	福懋         	19910722	  -4.6875
1605   	華新         	19910722	  -3.9216
2303   	聯電         	19910722	  -6.8687
2603   	長榮         	19910722	  -6.0325
2809   	京城銀       	19910722	  -6.4286
1102   	亞泥         	19910723	   0.0000
1434   	福懋         	19910723	   0.4684
1605   	華新         	19910723	  -2.0408
2303   	聯電         	19910723	  -5.2061
2603   	長榮         	19910723	  -0.7407
2809   	京城銀       	19910723	   0.0000
1102   	亞泥         	19910724	   1.4286
1434   	福懋         	19910724	   3.2634
1605   	華新         	19910724	   3.7500
2303   	聯電         	19910724	   4.8055
2603   	長榮         	19910724	   3.4826
2809   	京城銀       	19910724	   4.5802
1102   	亞泥         	19910725	   0.7042
1434   	福懋         	19910725	   2.2573
1605   	華新         	19910725	   0.4016
2303   	聯電         	19910725	   2.1834
2603   	長榮         	19910725	   1.9231
2809   	京城銀       	19910725	   0.0000
1102   	亞泥         	19910726	  -1.3986
1434   	福懋         	19910726	  -1.7660
1605   	華新         	19910726	  -1.0000
2303   	聯電         	19910726	  -3.2051
2603   	長榮         	19910726	  -2.8302
2809   	京城銀       	19910726	   0.0000
1102   	亞泥         	19910727	   3.7589
1434   	福懋         	19910727	   3.3708
1605   	華新         	19910727	   4.0404
2303   	聯電         	19910727	   2.4283
2603   	長榮         	19910727	   5.5825
2809   	京城銀       	19910727	   4.3796
1102   	亞泥         	19910729	   1.5038
1434   	福懋         	19910729	   0.8696
1605   	華新         	19910729	   0.9709
2303   	聯電         	19910729	   2.3707
2603   	長榮         	19910729	   0.0000
2809   	京城銀       	19910729	  -1.3986
1102   	亞泥         	19910730	   0.7407
1434   	福懋         	19910730	  -0.4310
1605   	華新         	19910730	   0.9615
2303   	聯電         	19910730	   0.2105
2603   	長榮         	19910730	   0.6897
2809   	京城銀       	19910730	   1.4184
1102   	亞泥         	19910731	  -0.7353
1434   	福懋         	19910731	  -0.8658
1605   	華新         	19910731	   0.0000
2303   	聯電         	19910731	  -1.2605
2603   	長榮         	19910731	  -1.8265
2809   	京城銀       	19910731	   0.6993
1102   	亞泥         	19910801	   0.0000
1434   	福懋         	19910801	  -1.0917
1605   	華新         	19910801	  -1.9048
2303   	聯電         	19910801	  -1.4894
2603   	長榮         	19910801	  -1.6279
2809   	京城銀       	19910801	  -1.3889
1102   	亞泥         	19910802	  -1.4815
1434   	福懋         	19910802	  -2.2075
1605   	華新         	19910802	  -0.9709
2303   	聯電         	19910802	  -4.7516
2603   	長榮         	19910802	  -3.5461
2809   	京城銀       	19910802	  -0.7042
1102   	亞泥         	19910803	  -0.7519
1434   	福懋         	19910803	   2.7088
1605   	華新         	19910803	   0.0000
2303   	聯電         	19910803	  -0.2268
2603   	長榮         	19910803	   1.9608
2809   	京城銀       	19910803	   3.5461
1102   	亞泥         	19910805	  -1.5152
1434   	福懋         	19910805	  -2.1978
1605   	華新         	19910805	  -2.9412
2303   	聯電         	19910805	  -5.0000
2603   	長榮         	19910805	  -3.3654
2809   	京城銀       	19910805	  -4.1096
1102   	亞泥         	19910806	   0.7692
1434   	福懋         	19910806	   0.6742
1605   	華新         	19910806	   0.6061
2303   	聯電         	19910806	  -1.9139
2603   	長榮         	19910806	   0.7463
2809   	京城銀       	19910806	  -1.4286
1102   	亞泥         	19910807	   0.7634
1434   	福懋         	19910807	  -0.4464
1605   	華新         	19910807	  -1.2048
2303   	聯電         	19910807	  -1.4634
2603   	長榮         	19910807	  -0.9877
2809   	京城銀       	19910807	  -2.1739
1102   	亞泥         	19910808	   0.0000
1434   	福懋         	19910808	   0.0000
1605   	華新         	19910808	   0.6098
2303   	聯電         	19910808	   0.0000
2603   	長榮         	19910808	   1.2469
2809   	京城銀       	19910808	  -0.7407
1102   	亞泥         	19910809	   6.0606
1434   	福懋         	19910809	   5.8296
1605   	華新         	19910809	   5.0505
